CustomerID,Churn,Tenure,Gender,AppTime,Complain,OrderIncrease,OrderCount,InactiveDays,CashbackAmount,Summary,Text,Sentiment_Score
54963,0,7.0,Female,2.0,0,18.0,2.0,3.0,168.02,great taste,i love ordering on line esp from amazon>> just as i am about to run out of coffee i get a email re special deals<br />and i simply order and in a day the products are shipped<br />this coffee is fantastic<br />try it<br />also donut shop is great,0.99
54964,0,8.0,Male,3.0,0,18.0,2.0,1.0,154.79,Spice Island Old Hickory Salt a long time favorite!,I started using Spice Island Old Hickory Salt in the late 70's.  It is the only spice I used on grilled meats and it seasoned all the way through the meat every time.  It is also very good on oven grilled lamb chops.  I noticed a change in the color within the past 5 years.  The original spice was closer to black in color and you only needed to use a little.  The one being sold now is dark brown and takes a little more.  The flavor is still like no other hickory spice I have tried.  This is still my favorite.,0.96
54965,0,22.0,Male,3.0,0,16.0,3.0,2.0,293.85,Can't find the Tea,"This doesn't taste bad, but it doesn't taste like tea, either. This tastes like Kool-Aid, the sugar free kind. The immediate smell when I first opened the package brought me back to sitting on the counter as a kid while my filled that huge green pitcher, right before we dumped that magical powder turning water into the sweet taste of my childhood.<br /><br />It may very well be sweetened with honey, but it still has a very slight saccharine taste. An odd thing about this drink mix is the variation in flavor depending on how much water you add to the mix. You have to go pretty light on the water if you want it to taste at all like tea, but that makes the saccharine taste a little too strong. Heavier on the water makes it taste like Kool-Aid. That's fine with me, because I like Kool-Aid. This may, however, be an expensive way to go about a glass.",0.48
54966,0,19.0,Female,4.0,0,14.0,5.0,13.0,180.93,YUMMY!!,"OMG - can't even believe these are sugar free! Lots of great flavors, there's not one I would choose ove the other. Fresh! These are really a treat. I wish they came in smaller bags because they are hard to put down once the bag is open. These disappear quickly at our house. Great Product.",0.97
54967,0,26.0,Male,3.0,0,20.0,5.0,5.0,229.45,Lamb and beef stew,My 4 yr old poodle loves this mixture. The combination of chunks and gravy are very exciting to him. Something to chew rather than swallow.,0.98
54968,0,12.0,Male,4.0,1,15.0,3.0,5.0,212.4,would like to eat it myself,"I got the blueberry and one other; the puppies love it. Both I and my wife love the smell of it. Wonderful ingredients. Not hard, but does not fall apart or even generate crumbs as the puppies chew it. Makes a gentle but very satisfying crunching noise (I like listening to my puppies crunch things). Easily one of the best puppy biscuits available.",0.99
54969,0,3.0,Female,4.0,0,23.0,2.0,8.0,150.14,Banana Ketchup. It's not just tomatos anymore.,"I have a story about banana ketchup. I was in St. Lucia in April 2011 where I was served Banana Ketchup with a sandwich. Never having heard of such a recipe I was reluctant to try it. However, wanting to show my ""wild side"" at age 71 I helped myself to a serving of it on my sandwich. I was amazed to find that I like it very much. It is spicy, doesn't taste like banana in any distinct way. I bought an $8.00 bottle to bring home. When packing to come back to the US I forgot the 3 ounces in a zip bag rule, and put my ketchup into my carry-on for safe-keeping. You know the rest. It was confiscated and destroyed at the airport. Later, at home, I was ""haunted"" by my missing bottle of banana ketchup, so I naturally went to Amazon on my computer and sure enough, found Baron Banana Ketchup available. I am now on my 6th bottle, having given away 2 of my 6 purchases so far. I will keep a spare bottle in stock at all times now. I'm ""hooked"". Try it. I triple dog dare 'ya.  Marcie F.",0.66
54970,0,2.0,Female,4.0,0,18.0,2.0,8.0,201.55,Can't do without it!,"I started using ""Flavor Doh"" after trying ""pill pouches"" which are expensive and inconvenient.  It is easy and very inexpensive to use especially when daily medication is necessary.  I just dip some out with the capsule and stick another small pill on the tip and ""Duke"" gobbles it down.  He runs to me when I tell him it's time for pills.  Duke is a 6 year old toy poodle.",0.6
54971,0,20.0,Male,3.0,0,16.0,5.0,10.0,299.65,GREAT,"THIS IS ONE MOVIE THAT SHOULD BE IN YOUR MOVIE COLLECTION. IT IS FILLED WITH COMEDY, ACTION, AND WHATEVER ELSE YOU WANT TO CALL IT.",0.7
54972,0,12.0,Male,3.0,0,17.0,2.0,1.0,198.51,Awful,This may be the worse thing I've ever tasted in my life. It was awful for the taste buds and even worse for me. 1 box has 50% sat fat. I am staying away from any Taste of Thai food.,-0.98
54973,0,17.0,Female,3.0,0,12.0,3.0,2.0,233.2,Delicious,These oat clusters are truly delicious. An all natural way to get the fiber you need and satisfy the munchies between meals. I have also added this to plain low fat vanilla yogurt and it makes for a very satisfying lunch when combined. Fresh all natural flavor and good for you. How can you lose?,0.99
54974,1,3.0,Male,3.0,0,12.0,3.0,6.0,246.69,Powdered and granulated not interchangeable!,"I bought this expecting the ""powdered"" form as it specified and ended up paying for a product I cannot use. The two, granulated(which this IS) and powdered(which it clearly is NOT) are NOT interchangeable within recipes. I felt like I was tricked into buying the wrong product!",-0.94
54975,0,14.0,Male,3.0,0,16.0,5.0,10.0,321.26,Organic Fruit Review,"This fruit would be fine if it were not for the soft slimey textured watermelon and some other fruit that is in this can that is just slimey and icky. There are certain fruit that shouldn't be canned, and otherwise the crunchy pieces are fine. Much of the soft fruit I had to discard. Albeit, this item is good frozen and added to other fruit to make smoothie's then you don't have to taste the slime.",0.49
54976,0,1.0,Female,4.0,1,12.0,3.0,3.0,145.7,Yum!,"Being a little too far from Chicago to pick some of this up at the grocery store, I was very happy to be able to get sport peppers online.  This brand is very, very tasty.",0.99
54977,0,13.0,Male,4.0,0,16.0,2.0,4.0,192.82,I'm so glad I don't need coffee anymore!!!,"I first found this product at a local health food store, but it cost about $3 more. So I was thrilled to find it here at amazon for less. It takes a couple of days to get used to the different taste, but by day 3, I felt I was drinking coffee & didn't ever miss it. It made it a cinch to give up caffeine. I add a little soy milk & agave & yummy, what a way to start my day. Non-acidic, so I feel my reflux is much better, so I couldn't ask for more from this product. I recommend it to anyone wanting a healthy replacement for coffee and/or soda.",0.98
54978,0,10.0,Male,4.0,0,21.0,2.0,10.0,202.79,The Best instant coffee there is!,"This coffee is the best instant coffee we have ever had and it is organic yet so it is also the healthiest coffee you can buy. My husband only drinks this coffee, he had put away the coffee make altogether.",0.98
54979,0,5.0,Male,4.0,0,13.0,3.0,3.0,152.91,Too sweet,We bought this to try it but really hate it.  I didn't read the description well enough and realized when we got it that it has artificial sweetners.  I'm not a fan.,-0.97
54980,0,2.0,Male,4.0,0,18.0,2.0,5.0,157.01,my dog loves these,My dog loves these.  I received a sample at the vet's office where I got my puppy and he loved them.  I like the fact that they help to clean his teeth as well as satisfy his need to chew.,0.98
54981,0,9.0,Male,3.0,0,12.0,2.0,3.0,174.68,Good breakfast drink,"This is a good breakfast drink.  You it taste good, reasonably low in calories, and is loaded with essential vitamins and minerals.  I am not a person to eat a big breakfast, and this drink suits my lifestyle very well.",0.97
54982,0,23.0,Male,3.0,0,18.0,3.0,4.0,256.2,Great but not for people with TMJ,"I love the taste of this popcorn! I actually like the fact that it's smaller pieces. The middle hull part is still too tough for my poor jaw. I don't know if this would be different if I cooked it in oil, I've only used the air popper.",0.83
54983,0,8.0,Male,4.0,0,12.0,2.0,3.0,165.33,Yum....grape-y tasting!,"I first recieved this as a gift from my sister who knew that I was on the hunt for the old ""Bubs Daddy"" bubble gum.  I found out that the Bubs Daddy recipe was purchased by the Super Bubble company and my sister found the gum on Amazon.<br />It tastes EXACTLY as I remember it tasting as a kid.  Its a strong (not overly strong) grape taste and the flavor lasts longer than most bubble gums.<br />After my niece had some of my gum, I bought her a box as a gift.  It arrived WELL before it was promised, its packaged well and the gum tastes great.<br />If you or anyone in your life is a grape-aholic like me, they will love this gum!  Once again, Amazon comes through with a hard-to-find product!",0.93
54984,0,3.0,Female,4.0,0,15.0,2.0,2.0,157.91,Delish,Found this in London on a trip last year.  Hard to find in the states except here.  It's my second order with this merchant.  Nice flavor. Similar to Earl Grey but softer. Love that it's specifically for cold water. Instant gradification.,0.98
54985,0,16.0,Male,3.0,0,20.0,2.0,1.0,167.72,Add a little zip to the meal,"I love how spicy this mix is, it is perfect. Easy to prepare and goes great with anything from the grill!",0.99
54986,0,3.0,Male,4.0,1,16.0,2.0,3.0,175.56,Love it!,"Not only is this a convenient, less messy way for me to incorporate peanut butter in my diet...it's absolutely delicious. I use it yogurt parfaits, on fruit, in smoothies.<br /><br />And I love that it's lower in fat and sugar than traditional peanut butter. So glad I found this, don't think I'll ever go back to the other stuff.",0.99
54987,0,12.0,Male,3.0,0,14.0,6.0,1.0,153.44,coconut cream pie -- 100% PALEO,"The coconut cream pie bars are 100% PALEO.  And they taste AWESOME!  Don't let the name fool you -- cream pie sounds gross!  But they taste AWESOME!  All the ingredients are PALEO: nuts (no peanuts), dates, virgin coconut oil.  No added sugar, gluten free, soy free, no GMO ingredients.  GET SOME!",0.95
54988,0,2.0,Male,3.0,1,15.0,2.0,3.0,152.03,Looks like 'Reese's Puffs' Copycat...But Barely hint of peanut butter & Strange overal taste...Reese's Puff's MUCH better!,"-- Taste without milk: 7/10 (kinda peanut buttery crunchy rounds)<br />-- Taste with milk: 1/10 (crunchy weird tasting things. BARELY hint of peanut butter)<br />-- Buy Again?: No<br /><br />-- Details:  We just got this at Vons last week because it was on sale for 2bucks, and I was having a peanut butter cereal craving and as usual, Reese's Puffs was absurdly priced (well, all cereals at vons usually are unless on sale :).  So we got it thinking it'd be *somewhat* similar.  Well it wasn't.  My hubby complained so much that it tasted weird and he just didn't like it (at first he thought the milk was rotten, and replaced that...but it wasn't a milk problem).  Then I had it, and thought, well, it was edible but just not great.<br /><br />I don't know how to describe the weirdness (it's not rotten or anything)...perhaps ""PLAIN Cap'n Crunch cereal, with a Teensy bit of peanut butter just tossed in without reworking the whole package to make sure it works"" ? And maybe the two just don't go together that easily? i.e. if they toss in peanut butter, they'll need to modify the base at least somewhat to make things taste ok at the end?  Or maybe all the peanut butter gets washed away when milk is added?  Regardless of the reason, the cereal just didn't work.  Unless of course you have different expectations, and DON'T expect it to be SOMEWHAT like Reese's Puffs :) And don't really care much about peanut butter anyway, plus have different taste buds than us (or just careless ones), then the cereal may be fantabulous for you! Who knows :)",0.45
54989,1,1.0,Male,4.0,0,13.0,2.0,1.0,144.04,My cat's favorite flavor,"It is hard to get just one falvor of this product. I was very happy to order 48 pouches. However, when they arrived the out side of the box label was turkey in gravy but they contained mixed grill instead. I could not return but Amazon gave me a total refund. If you are ordering this, wait about 10 days (after 9/1/12)so you don't receive Mixed Grill like I did. It was labeled wrong from the factory so it will take them a while to get new shippments.",-0.47
54990,1,1.0,Female,4.0,1,18.0,2.0,4.0,207.24,Just the Way I Like It,"Taste like normal, great for a snack... now if only I could stop snacking..<br />Overall it's delicious, if I ever get a craving for Slim Jims again, I will definitely come back to buy some.",0.98
54991,0,15.0,Male,3.0,1,12.0,2.0,1.0,172.66,Wonderful coffee!,This is a great cup of hazelnut coffee; smooth and balanced with no chemical aftertaste.  My husband and I like it so much that we've ordered it twice directly from the Keurig manufacturer.  SO GLAD that it's now available on Amazon through subscribe and save!,0.99
54992,1,1.0,Male,4.0,0,13.0,3.0,3.0,151.1,False Description,"Online it says the ingredients are: matcha green tea powder, and sugar.  When I got this in the mail the TRUE ingredients are: green tea, milk, guar gum, nondairy creamer, natural and artificial flavors, salt, and yogurt powder.  Talk about false advertising! Plus the bag it comes in is totally different than the one they show online.  I am a vegan, and I'm highly dissapointed that someone would lie about their product like this.",-0.88
54993,0,11.0,Female,3.0,0,14.0,2.0,4.0,182.31,"AAHH, Yes!","Caribou Coffee Daybreak Blend<br /><br />[[ASIN: B00451U7T4 Caribou Coffee Daybreak Blend Whole Bean, 12-Ounce Bags (Pack of 2)]]<br /><br />I am a fan of light roasts, and since I am also needing to follow an allergen free diet/lifestyle, (No dairy, soy or gluten, etc.), I buy this and all my coffees Whole Bean and grind my own blends.  I just discovered this about a week ago when looking for something to lighten up my current blend of Sam's Members Mark medium roast, Caribou Kenya and Caribou La Minita (Peaberry).  I inadvertently forgot myself and add way too much of the MM, so I bought this, round up about 1/3 C. of beans and added it to my stunningly strong mistaken blend.  WOW!!! It suddenly took on that lightly robust flavor I so love.  And YUMM is an understatement.  It is Art to drink!  In the Fall, I add Amy's blend to my mix, usually only adding about 1- 15. Cups of the Sam's MM to a blend of the other two or three<br />flavors.  Now I am back on track.  I HIGHLY recommend this if you are not a fan of ""stand a spoon in the cup"" coffee.<br /><br />My recipe:<br />In a tall storage container with good seal put:<br />1/2-3/4 bags each of Caribou Kenya, Peaberry (La Minita) and, if available Amy's Blend, HOWEVER, the Kenya and Peaberry are the most readily available - Be sure to buy enough to carry you for several months).<br />Add 1 C. Sam's Member's Mark<br />&<br />1/2 bag of Caribou Coffee Daybreak Blend.<br /><br />Close lid securely and then turn container about to mix the beans.  Store in the refrigerator.<br /><br />To grind, only grind about 1/2 C. mixed beans at a time and store ground mix in refrig in another securely closed container.<br />YUMMM!!!<br /><br />PS:<br /> This is a VERY Good price!  The best I have seen!!!  And, this is LOVELY all on its own!",0.68
54994,0,1.0,Male,3.0,0,14.0,3.0,3.0,150.39,Great taste,I love these chips.  I no longer crave regular potato chips!!  They are so tasty and crunchy!! Alot of salt tho!!,0.98
54995,0,8.0,Female,4.0,0,21.0,2.0,4.0,182.14,"lost one bag of my ""jack link's"" beef jerky","I am a regular subscriber of this ""Jack Link's"" beef jerky terriyaki. This morning, I opened the new box from Amazon and found that there are only 9 bags in the box while it supposed to be 10. I used to trust Amazon and this is the first time that I check the quantity in the box. Since the inside box is open, so someone might have taken one during the packing process because s/he loves it so much but I hate to lose one bag of my Jack Links beef jerky!!",0.65
54996,0,9.0,Male,4.0,0,18.0,2.0,5.0,168.23,Great tasting green tea!,"I stumbled upon Celestial Seasonings Green Tea k-cups at my workplace, and since have fallen in love.  For a nice, quick cup of green tea, I haven't found any better solution.  I have fancier or more old fashioned tea brewing methods that I use when I have more time, but I default to this green tea when I need a quick fix.<br /><br />Now about the tea specifically - I have tried other green tea k-cups (competing brands), and none have been as clean-tasting and crisp as Celestial Seasonings.  I will continue to purchase this brand for my green tea needs.",0.76
54997,1,1.0,Female,3.0,0,14.0,4.0,11.0,198.36,Best flavor - not too weak - doesn't curl your hair,Over the last year and a half we have been trying all different coffee for our Keurig and making our friends and family do a taste test whenever they drop in.<br />This coffee far and away won everyone over except uncle Pete who likes his coffee to look like chocolate syrup and make your eyes pop.<br />Mild but not weak. Great tasting.  The only coffee we will be serving at our house from now on. I have just put it on auto delivery. Love it !,0.98
54998,0,14.0,Female,3.0,0,18.0,3.0,14.0,259.99,Stay away from artificial sweeatners,"If anyone knows of one that does not have it, please let me know! It definitely isn't very strong, but I coulod handle it if it didn't have the artificial sweetener aftertaste.This has artificial sweetener (sucorse)  just like the other hot chocolates out there.",0.44
54999,1,6.0,Male,3.0,1,13.0,14.0,15.0,262.58,Great pricing!,"Compared to other k-cup products, Grove Square offers tasty products at a reasonable price.  This hot cocoa was rich and delicious!",0.98
55000,0,16.0,Male,3.0,0,14.0,2.0,6.0,176.55,Dark Chocolate for Milk Chocolate Luvers,"This chocolate, unlike many dark chocolates I've tried, has more the sweetness and smoothness of milk chocolate. There is very little bitterness. The cocoa level is 54 percent, and is organic, making it a less guilty indulgence.<br /><br />This chocolate goes well with Pinot Noir!",0.95
55001,0,9.0,Male,3.0,0,13.0,2.0,8.0,147.58,Chicken Dog Treats,Both of my dogs love these treats and go crazy over them.  I feel good that I'm giving them something that is healthy too  .,0.99
55002,0,1.0,Male,3.0,0,23.0,2.0,3.0,160.97,Delicious!,"I have counting calories and have lost 100 pounds in 13 months.  I CRAVE peanut butter and PB2 gives me the PB fix I need and with less than half the calories....tastes great, I love it, healthy, satisfying.  Peanut butter lovers who are trying to lose weight, this stuff will definitely help!<br /><br />Only thing is I wish it was available in a local store and it is a little pricey...",0.97
55003,1,1.0,Female,4.0,1,12.0,2.0,1.0,150.15,Healthy food that my dog loves,My dog LOVES this food. I have spent hours researching healthy dog food and my vet recommended Newman's Own. I had her on a freeze dried raw food diet which was just horrible on my pooch's tummy and my vet warned of the dangers of a raw food diet (she has seen kidney failure in dogs) - thank goodness I switch food.  My dog is a picky eater and this food she keeps on loving.,0.7
55004,0,1.0,Male,3.0,0,23.0,2.0,8.0,169.2,Very Satisfying,"This treat is much more satisfying than any other snack bar I've tried and I've tried a lot being a woman on the go. Great as a quick breakfast, pre-workout snack or sweet treat(instead of cookies etc.). Bobo's bars are now a staple in my pantry. Didn't give 5 stars because they are pretty expensive.",0.98
55005,0,4.0,Male,4.0,0,19.0,2.0,5.0,190.78,More for your money!!,"I purchased these treats (packaged as cat treats) in a small bag at a high-end pet store.  I give them to my kitties when I call them to come in (thereby ensuring that they always come when I call) and they love them.  In an attempt to save money, I searched online to see if I could find a bigger package and was delighted to find this large package marketed to dogs.<br /><br />I simply cut the dog-sized pieces into smaller kitty-sizes and give them to my girls.  We're all happy and this big bag will last us a long time!",0.96
55006,0,14.0,Female,4.0,1,14.0,2.0,1.0,169.22,angle gluten free,"I have Angles cake mix pancake mix muffin mixes there amazing im a picky eater there really close to the real thing , trust me i wont settle for less , happy eating",0.9
55007,0,9.0,Male,3.0,0,19.0,7.0,5.0,227.74,"Love RedBull, Hate New Amazon Price",I have absolutely no problems with red bull and love the stuff.  I used to get it from here for me and the folks at the office.  Only now with the amazon price hike I'll have to go somewhere else.,0.83
55008,0,8.0,Male,4.0,0,21.0,5.0,10.0,178.43,It's for men,"It's a bit strong immediately from the bottle but after it's been rinsed off, it is not too imposing.  Like other Dove products it is gentle on sensitive and dry skin and is a good option for those of us who have chronic dry skin.",0.81
55009,0,9.0,Male,3.0,0,14.0,3.0,3.0,148.76,Chocolaty Chewy Deliciousness,"wonderful chocolaty-ness with a melt in your mouth softness.  My kids really enjoyed these cookies.  Just the perfect consistency, with a perfect balance of chips and cookie combined.",0.99
55010,1,7.0,Female,3.0,0,14.0,2.0,4.0,178.46,Too weak to be called a concentrate,"The reviews for this product are confusing and not accurate.  Mr. Wu, says this is 13.6% Triclopyr which is incorrect since the manufacturer clearly says ""Active Ingredients: Triclopyr, triethylamine salt: 0.8%"".  Also the description calls this a  ""concentrate"" yet there is no information about how much working solution this so-called concentrate makes.  The description also says ""convenient no mix formula"" which implies it is used right out of the bottle so it can't be a concentrate.  Again Mr. Wu says he uses 50 to 100% stronger mix, but this can't be a description of this product since it is a no mix formula and any mixing would reduce the concentration, i.e., there is no way to make it stronger.  It appears that Mr. Wu has pasted his description of another product into the space for this one and that is not helpful.  So it appears that this is NOT a concentrate, but a ready to use solution that is less than 1%.  Very misleading.",-0.75
55011,0,6.0,Female,4.0,0,13.0,2.0,1.0,153.27,Diarrhea,"I purchased this as it was recommended to my cat for 2 reasons. #1, he is diabetic and this is low-carb. #2, he has Irritable Bowel Syndrome, and being duck it is part of a ""novel protein diet"" meant to avoid any potential food allergies he may have had. My cat LOVES this food, unfortunately it gives him CONSTANT liquid poop. After further questioning, I found out from others that EVO frequently gives cats the runs. This is a most unpleasant side effect. I wish I did not purchase this case of food. If I feed it to my cat, his butt is running nonstop and he cant keep clean :(",-0.8
55012,0,30.0,Female,4.0,0,14.0,5.0,3.0,324.43,Excellent coffee.,"I drink Newman's own every morning, it is such good coffee.  I also like that I can enjoy a good cup of coffee and at the same time contribute to charities that help children in need.  This is a win-win situation.",0.97
55013,0,3.0,Female,3.0,0,14.0,2.0,9.0,156.31,Love the Dash,I have been using Mrs Dash for a long time.  I cook with it so often I found the smaller bottle was not enough.<br />I found the larger bottle online and I am cooking very happily.,0.89
55014,0,1.0,Male,3.0,0,26.0,2.0,1.0,150.52,Suprisingly yummy...great texture!,"My daughter wanted to try these because she used to love jerky type snacks prior to becoming vegetarian. I have tried other brands of veggie snacks similar to these so I did not have high expectations. I was pleasantly surprised! These are yummy! Great texture & flavor. Great ingredients too! We will be stocking up on these as a healthy, convenient protein packed snack.",0.99
55015,0,19.0,Female,3.0,1,20.0,2.0,3.0,169.77,CESAR DOG FOOD,"i RECEIVED THE SHIPMENT IN GOOD CONDITION AND AM HAPPY FOR THE SPEEDY SHIPMENT. MY WIFES DOG GOES CRAZY OVER THIS STUFF, AND THAT IS A GOOD THING.<br />I DO NOT REALLY KNOW WHAT ELSE TO WRITE OVER WHAT EVERYONE ELSE KNOWS ALREADY, GOOD STUFF.",0.84
55016,0,11.0,Female,3.0,0,14.0,4.0,12.0,189.74,Syrup Supreme,As advertised. Buying in this quantity and size sure cuts down on the cost of my daily coffee fix. No need to go to a local coffee shop when we're able to make the same latte at home.,0.57
55017,0,1.0,Male,3.0,0,13.0,2.0,3.0,155.33,No good,"My dog figured this out in 20 secs and quickly lost interest right after. Just spinnning a little opens up ALL the food compartments. Also, its hard to get at some of the food given how narrow the opening is. Would not recommend.",-0.93
55018,1,8.0,Male,4.0,1,12.0,2.0,3.0,154.36,"Yum, yum, yum.","Just recently I started making my own Chinese dishes at home.<br />And while this has been fun and challenging...with Iron Chef sauces? Why bother?<br />I just bought a bottle of the General Tso's on a whim and it tastes JUST LIKE the best resturant variety you can imagaine.<br />Certainly better than ANY glaze I have yet to produce. :(<br />My cooking abilites (or lack there of)aside....<br />Iron Chef, General Tso's sauce comes......<br />Highly recommended.<br />Can't wait to try all the others. :)",0.98
55019,0,27.0,Female,3.0,0,16.0,5.0,8.0,311.06,Cruchy treat for my feline family friends,"We have 3 cats.  We have had cats for 26 years.  We have gone thru lots of different types of treats.  These seem OK.  Our youngest (2) liked them the most.  The middle cat (9) thought they were worth eating sorta....i.e. she could take 'em or leave 'em.  The old lady (12) thought they were good.  She doesn't usually like new things so it was a nice treat for her.  Overall, it seems to be a good treat.  I don't know about the 'cleaning of the teeth' thing, but all of my cats ate the treats. Hope this helps.",0.95
55020,0,3.0,Female,4.0,1,19.0,2.0,4.0,146.68,One of the best dog food out there.,"I have a very picky puppy that would often rather starve himself, than to eat something he doesn't like. Because of that, he was becoming underweight and I decided to switch him away from dry kibble to have him gain some weight first before worrying bout his picky taste.<br />However when I give him ziwipeak, he would finish it up right away!<br /><br />This brand is expensive, but based upon the amounts you feed, it isn't really that much expensive if you have a small dog. I have a 2 pound puppy that is expected to mature at about 4-5 pounds, and the costs is about 25cents extra a day. If you have a big dog that's gonna gobble up 1/3 of a bag or more a day, then that will be a lot more expensive for you.<br /><br />But......<br />The quality of food and the fact that it is in a jerky meat form makes it a lot better than eating hard dry kibble all day long.<br />Anyone would be bored of eating biscuits everyday for his entire life :/<br /><br />The quality of this food is unsurpassed.<br />There have been no problems at all with this food at all as well either. No recalls, all made in New Zealand as well.<br /><br />Something that I tell a lot of people.<br />Spend more on food daily, and not risk the possibility of having a sick dog due to some pet food recall. Vet bills are going to cost you a few thousand dollars.<br />Expensive dog food will probably add up to the same cost as most over the duration of your dog's life, unless you have a really big dog.<br />So instead of having to go through the grief of having a puppy in pain, and you undergoing mental and emotional stress, why not just give it a food that is good and safe and something that the dog enjoys, and spare yourself from all that unnecessary trouble?<br /><br />Yes times are hard and most people are having difficulty putting dinner on the table for themselves or their kids. So there are situations where foods like this are just too much to afford.<br />So unless if your budget really is a problem, I would recommend this food to anyone!",0.45
55021,1,1.0,Male,3.0,1,12.0,2.0,1.0,153.53,Fake.,"This is the product that rocked my world... In a bad way. After buying this I realized that some companies (and people) will do anything for a profit - like rip off their fellow man.  Here's how....<br /><br />Zico used to be real 100% coconut water. Now, after conglomerate Coca Cola bought them, it's dumbed down: it's now part coconut water (juice) watered down with H2O (water) with unspecified ""natural flavor"" added so you are tricked into thinking your coconut water hasn't just been seriously diluted. Why?  It's cheaper!  They save money by cutting it with plain water.  But it wouldn't taste the same, right?  That's where the flavoring comes in.... To trick you.<br /><br />Zico wont actually specify how much they water it down but you can guesstimate simply by their ads.... They brag this product has 30% less sugar than other brands.  Ok, that means this is likely a 70% coconut to 30% water mixture.  Do you want 100% coconut water or 70% coconut water in your bottle?<br /><br />This isn't the ratio nature intended by the way.  And if that means 30% less sugar (ie 30% less actual coconut water in the bottle) it also means 30% less electrolytes than you should be getting from a 100% product too.  It's just logic.",-0.78
55022,0,20.0,Female,4.0,0,16.0,16.0,10.0,295.48,nope,"dont buy this unless you lo0o00ve pork.<br />i guess for PORK pate its good but to tell you the truth theres cheaper things at your local grocery store that are just as good(if not better) that are made in America.<br />do not let my review sway you, if you really want this then by all means buy it.<br />but if your not sure, DONT WASTE YOUR MONEY",0.47
55023,0,18.0,Male,4.0,0,14.0,2.0,1.0,147.9,Tropical Reisiling turned out Great.,I bought this kit and am very pleased with the results.<br /><br />It fermented out to try rather quickly and after adding the F-Pack and finishing the process it turned out really nice and refreshing.  It is a rather sweet wine with very fruity notes.<br /><br />Great Value!!!,0.99
